ID	genus (exp.)	section (exp.)	species (exp.)	genus (class.)	section (class.)	species (class.)	Match
792	Paphiopedilum	Paphiopedilum	gratrixianum	Paphiopedilum	Paphiopedilum	villosum	-
793	Paphiopedilum	Paphiopedilum	gratrixianum	Paphiopedilum	Paphiopedilum		-
803	Paphiopedilum	Paphiopedilum	charlesworthii	Paphiopedilum	Paphiopedilum		-
300	Paphiopedilum	Barbata	urbanianum		Barbata		-
301	Paphiopedilum	Barbata	urbanianum		Barbata		-
814	Paphiopedilum	Paphiopedilum	barbigerum	Paphiopedilum	Paphiopedilum	barbigerum	+
826	Paphiopedilum	Paphiopedilum	exul	Paphiopedilum	Paphiopedilum		-
827	Paphiopedilum	Paphiopedilum	exul	Paphiopedilum	Paphiopedilum		-
320	Paphiopedilum	Barbata	sukhakulii	Paphiopedilum			-
321	Paphiopedilum	Barbata	sukhakulii	Paphiopedilum	Barbata		-
841	Paphiopedilum	Paphiopedilum	hirsutissimum	Paphiopedilum		tigrinum	-
842	Paphiopedilum	Paphiopedilum	hirsutissimum	Paphiopedilum	Barbata		-
339	Paphiopedilum	Barbata	fowliei	Paphiopedilum	Barbata	urbanianum	-
340	Paphiopedilum	Barbata	fowliei	Cypripedium		hookerae, superbiens, callosum	-
858	Paphiopedilum	Brachypetalum	concolor	Paphiopedilum		concolor	-
859	Paphiopedilum	Brachypetalum	concolor	Paphiopedilum		bellatulum	-
357	Paphiopedilum	Barbata	callosum	Paphiopedilum	Barbata	callosum	+
358	Paphiopedilum	Barbata	callosum	Paphiopedilum	Paphiopedilum		-
878	Paphiopedilum	Brachypetalum	bellatulum	Cypripedium			-
373	Paphiopedilum	Barbata	venustum	Paphiopedilum	Barbata	venustum	+
888	Paphiopedilum	Brachypetalum	niveum	Paphiopedilum		niveum	-
889	Paphiopedilum	Brachypetalum	niveum	Paphiopedilum	Parvisepalum, Brachypetalum		-
383	Paphiopedilum	Barbata	argus	Paphiopedilum	Barbata		-
384	Paphiopedilum	Barbata	argus	Paphiopedilum	Barbata		-
907	Paphiopedilum	Brachypetalum	godefroyae	Paphiopedilum	Brachypetalum		-
908	Paphiopedilum	Brachypetalum	godefroyae	Paphiopedilum	Brachypetalum		-
403	Paphiopedilum	Barbata	dayanum	Paphiopedilum	Barbata	dayanum	+
404	Paphiopedilum	Barbata	dayanum	Paphiopedilum	Barbata		-
414	Paphiopedilum	Barbata	lawrenceanum	Paphiopedilum		lawrenceanum	-
415	Paphiopedilum	Barbata	lawrenceanum	Paphiopedilum	Barbata		-
240	Paphiopedilum	Barbata	violascens	Paphiopedilum	Barbata		-
668	Paphiopedilum	Paphiopedilum	insigne	Paphiopedilum	Paphiopedilum	barbigerum	-
938	Paphiopedilum	Pardalopetalum	haynaldianum	Paphiopedilum		haynaldianum	-
430	Paphiopedilum	Barbata	hookerae	Paphiopedilum	Barbata		-
431	Paphiopedilum	Barbata	hookerae	Paphiopedilum		hookerae, fowliei	-
950	Paphiopedilum	Pardalopetalum	lowii	Paphiopedilum		lowii	-
951	Paphiopedilum	Pardalopetalum	lowii	Paphiopedilum		lowii	-
442	Paphiopedilum	Barbata	superbiens	Paphiopedilum	Barbata	superbiens, callosum	+
443	Paphiopedilum	Barbata	superbiens	Paphiopedilum	Barbata	argus	-
455	Paphiopedilum	Barbata	purpuratum	Paphiopedilum	Paphiopedilum	barbatum	-
456	Paphiopedilum	Barbata	purpuratum	Paphiopedilum	Barbata	purpuratum, barbatum	+
969	Paphiopedilum	Cochlopetalum	primulinum	Paphiopedilum	Cochlopetalum	primulinum, glaucophyllum	+
1015	Paphiopedilum	Cochlopetalum	liemianum	Paphiopedilum	Cochlopetalum	liemianum	+
987	Paphiopedilum	Cochlopetalum	glaucophyllum	Paphiopedilum	Coryopedilum	liemianum	-
988	Paphiopedilum	Cochlopetalum	glaucophyllum	Paphiopedilum	Barbata	glaucophyllum	-
968	Paphiopedilum	Cochlopetalum	primulinum	Paphiopedilum	Cochlopetalum, Barbata	primulinum	+
486	Paphiopedilum	Barbata	acmodontum	Paphiopedilum	Barbata	fowliei	-
487	Paphiopedilum	Barbata	acmodontum			argus, sukhakulii	-
497	Paphiopedilum	Barbata	hennisianum	Paphiopedilum	Barbata		-
498	Paphiopedilum	Barbata	hennisianum	Paphiopedilum	Paphiopedilum		-
1014	Paphiopedilum	Cochlopetalum	liemianum	Paphiopedilum	Cochlopetalum		-
937	Paphiopedilum	Pardalopetalum	haynaldianum	Paphiopedilum		haynaldianum	-
